Player,salary,inf_adj_salary,year
Brad Wanamaker,838464.0,985940.0,2019
Ryan Broekhoff,838464.0,985940.0,2019
Jarred Vanderbilt,838464.0,985940.0,2019
Bruce Brown,838464.0,985940.0,2019
Khyri Thomas,838464.0,985940.0,2019
Isaiah Hartenstein,838464.0,985940.0,2019
Alize Johnson,838464.0,985940.0,2019
Jevon Carter,838464.0,985940.0,2019
Keita Bates-Diop,838464.0,985940.0,2019
Kenrich Williams,838464.0,985940.0,2019
Hamidou Diallo,838464.0,985940.0,2019
Isaiah Briscoe,838464.0,985940.0,2019
Gary Trent Jr,838464.0,985940.0,2019
Chimezie Metu,838464.0,985940.0,2019
Lorenzo Brown,800000.0,940710.0,2019
Davon Reed,752250.0,884561.0,2019
Isaiah Canaan,744671.0,875648.0,2019
Isaiah Whitehead,726390.0,854153.0,2019
Bruno Caboclo,705361.0,829425.0,2019
Gary Clark,674122.0,792692.0,2019
James Nunnally,663255.0,779913.0,2019
Kalin Lucas,648008.0,761985.0,2019
John Jenkins,585809.0,688845.0,2019
Deonte Burton,500000.0,587944.0,2019
Andrew Bogut,486892.0,572530.0,2019
Dakari Johnson,459414.0,540219.0,2019
Chris Boucher,457418.0,537872.0,2019
Malcolm Miller,457418.0,537872.0,2019
Edmond Sumner,449794.0,528907.0,2019
Yante Maten,385000.0,452717.0,2019
Andrew Harrison,354500.0,416851.0,2019
Eric Moreland,309859.0,364359.0,2019
Nick Young,284020.0,333975.0,2019
Danuel House,247827.0,291416.0,2019
Okaro White,247827.0,291416.0,2019
Jaylen Adams,236854.0,278513.0,2019
Ben Moore,222099.0,261163.0,2019
Tyler Zeller,213948.0,251578.0,2019
Quincy Acy,213948.0,251579.0,2019
Terrence Jones,198579.0,233506.0,2019
Jimmer Fredette,198579.0,233506.0,2019
Dairis Bertans,194220.0,228381.0,2019
Walter Lemon Jr,176250.0,207249.0,2019
Demetrius Jackson,170107.0,200026.0,2019
BJ Johnson,142111.0,167105.0,2019
Chris Chiozza,137374.0,161536.0,2019
Johnathan Williams,127250.0,149631.0,2019
Cam Reynolds,108953.0,128116.0,2019
Donatas Motiejunas,99289.0,116752.0,2019
Emanuel Terry,94740.0,111402.0,2019
Justin Bibbs,92159.0,108368.0,2019
JaKarr Sampson,85457.0,100487.0,2019
Gary Payton II,85457.0,100487.0,2019
Alex Poythress,77250.0,90837.0,2019
PJ Dozier,77250.0,90837.0,2019
RJ Hunter,77250.0,90837.0,2019
Theo Pinson,77250.0,90837.0,2019
Alan Williams,77250.0,90837.0,2019
JP Macura,77250.0,90837.0,2019
Joe Chealey,77250.0,90837.0,2019
Rawle Alkins,77250.0,90837.0,2019
Tyler Ulis,77250.0,90837.0,2019
Brandon Sampson,77250.0,90837.0,2019
John Holland,77250.0,90837.0,2019
Billy Preston,77250.0,90837.0,2019
Jaron Blossomgame,77250.0,90837.0,2019
Jalen Jones,77250.0,90837.0,2019
Deng Adel,77250.0,90837.0,2019
Kostas Antetokounmpo,77250.0,90837.0,2019
Daryl Macon,77250.0,90837.0,2019
Thomas Welsh,77250.0,90837.0,2019
DeVaughn Akoon-Purcell,77250.0,90837.0,2019
Archie Goodwin,77250.0,90837.0,2019
Keenan Evans,77250.0,90837.0,2019
Zach Lofton,77250.0,90837.0,2019
Damion Lee,77250.0,90837.0,2019
Marcus Derrickson,77250.0,90837.0,2019
Vincent Edwards,77250.0,90837.0,2019
Trevon Duval,77250.0,90837.0,2019
Angel Delgado,77250.0,90837.0,2019
Johnathan Motley,77250.0,90837.0,2019
Alex Caruso,77250.0,90837.0,2019
Yuta Watanabe,77250.0,90837.0,2019
DJ Stephens,77250.0,90837.0,2019
Jarnell Stokes,77250.0,90837.0,2019
Julian Washburn,77250.0,90837.0,2019
Duncan Robinson,77250.0,90837.0,2019
Jaylen Morris,77250.0,90837.0,2019
Bonzie Colson,77250.0,90837.0,2019
Jared Terrell,77250.0,90837.0,2019
CJ Williams,77250.0,90837.0,2019
Trevon Bluiett,77250.0,90837.0,2019
Isaiah Hicks,77250.0,90837.0,2019
Kadeem Allen,77250.0,90837.0,2019
Tyler Davis,77250.0,90837.0,2019
Donte Grantham,77250.0,90837.0,2019
Troy Caupain,77250.0,90837.0,2019
Amile Jefferson,77250.0,90837.0,2019
Shake Milton,77250.0,90837.0,2019
Haywood Highsmith,77250.0,90837.0,2019
George King,77250.0,90837.0,2019
Troy Williams,77250.0,90837.0,2019
Drew Eubanks,77250.0,90837.0,2019
Jordan Loyd,77250.0,90837.0,2019
Naz Long,77250.0,90837.0,2019
Tyler Cavanaugh,77250.0,90837.0,2019
Devin Robinson,77250.0,90837.0,2019
Jordan McRae,77250.0,90837.0,2019
Jonathan Gibson,76236.0,89645.0,2019
Kobi Simmons,76236.0,89645.0,2019
Andre Ingram,76236.0,89645.0,2019
Scott Machado,76236.0,89645.0,2019
Charles Cooke,76236.0,89645.0,2019
Scotty Hopson,76236.0,89645.0,2019
Wenyen Gabriel,75000.0,88191.0,2019
Billy Garrett,67370.0,79219.0,2019
Brandon Goodwin,56845.0,66843.0,2019
Mitch Creek,56845.0,66843.0,2019
Jemerrio Jones,52170.0,61346.0,2019
Jordan Sibert,47370.0,55701.0,2019
Isaac Humphries,47370.0,55701.0,2019
Mitchell Creek,47370.0,55701.0,2019
Tahjere McCall,47370.0,55701.0,2019
Michael Frazier,47370.0,55701.0,2019
Stephan Hicks,47370.0,55701.0,2019
Dusty Hannahs,47370.0,55701.0,2019
Kendrick Nunn,47370.0,55701.0,2019
Richard Solomon,47370.0,55701.0,2019
Cody Demps,47370.0,55701.0,2019
Tarik Phillip,47370.0,55701.0,2019
Stephen Curry,40231758.0,46540848.0,2020
Russell Westbrook,38506482.0,44545016.0,2020
Chris Paul,38506482.0,44545016.0,2020
James Harden,38199000.0,44189315.0,2020
John Wall,38199000.0,44189315.0,2020
LeBron James,37436858.0,43307655.0,2020
Kevin Durant,37199000.0,43032497.0,2020
Blake Griffin,34449964.0,39852360.0,2020
Kyle Lowry,33296296.0,38517776.0,2020
Paul George,33005556.0,38181442.0,2020
Kemba Walker,32742000.0,37876556.0,2020
Klay Thompson,32742000.0,37876556.0,2020
Kawhi Leonard,32742000.0,37876556.0,2020
Jimmy Butler,32742000.0,37876556.0,2020
Tobias Harris,32742000.0,37876556.0,2020
Gordon Hayward,32700690.0,37828768.0,2020
Mike Conley,32511623.0,37610051.0,2020
Kyrie Irving,31742000.0,36719737.0,2020
Khris Middleton,30603448.0,35402639.0,2020
Paul Millsap,30350000.0,35109446.0,2020
Damian Lillard,29802321.0,34475880.0,2020
Kevin Love,28942830.0,33481605.0,2020
Nikola Vucevic,28000000.0,32390922.0,2020
Al Horford,28000000.0,32390922.0,2020
DeMar DeRozan,27739975.0,32090120.0,2020
CJ McCollum,27556959.0,31878404.0,2020
Nikola Jokic,27504630.0,31817869.0,2020
Andrew Wiggins,27504630.0,31817869.0,2020
Joel Embiid,27504630.0,31817869.0,2020
Kristaps Porzingis,27285000.0,31563796.0,2020
D'Angelo Russell,27285000.0,31563796.0,2020
Karl-Anthony Towns,27285000.0,31563796.0,2020
Devin Booker,27285000.0,31563796.0,2020
Otto Porter,27250576.0,31523974.0,2020
Anthony Davis,27093019.0,31341709.0,2020
Andre Drummond,27093018.0,31341708.0,2020
Hassan Whiteside,27093018.0,31341708.0,2020
Bradley Beal,27093018.0,31341708.0,2020
Jrue Holiday,26131111.0,30228956.0,2020
LaMarcus Aldridge,26000000.0,30077284.0,2020
Giannis Antetokounmpo,25842697.0,29895313.0,2020
Steven Adams,25842697.0,29895313.0,2020
Marc Gasol,25595700.0,29609583.0,2020
Nicolas Batum,25565217.0,29574319.0,2020
Rudy Gobert,25258427.0,29219419.0,2020
Chandler Parsons,25102512.0,29039054.0,2020
Harrison Barnes,24147727.0,27934540.0,2020
Serge Ibaka,23271604.0,26921025.0,2020
Danilo Gallinari,22615559.0,26162100.0,2020
Victor Oladipo,21000000.0,24293191.0,2020
Tim Hardaway Jr,20025127.0,23165440.0,2020
Malcolm Brogdon,20000000.0,23136373.0,2020
Terry Rozier,19894737.0,23014602.0,2020
Aaron Gordon,19863636.0,22978624.0,2020
Zach LaVine,19500000.0,22557963.0,2020
Kent Bazemore,19269663.0,22291505.0,2020
Goran Dragic,19217900.0,22231625.0,2020
Jeff Teague,19000000.0,21979554.0,2020
Evan Turner,18606556.0,21524411.0,2020
Tristan Thompson,18539130.0,21446411.0,2020
Draymond Green,18539130.0,21446411.0,2020
Gary Harris,18189286.0,21041705.0,2020
Myles Turner,18000000.0,20822735.0,2020
Julius Randle,18000000.0,20822735.0,2020
Derrick Favors,17650000.0,20417849.0,2020
Andre Iguodala,17185185.0,19880142.0,2020
Evan Fournier,17150000.0,19839439.0,2020
Bismack Biyombo,17000000.0,19665917.0,2020
Bojan Bogdanovic,17000000.0,19665917.0,2020
Clint Capela,16896552.0,19546246.0,2020
Gorgui Dieng,16229213.0,18774256.0,2020
Ricky Rubio,16200000.0,18740462.0,2020
Jonas Valanciunas,16000000.0,18509098.0,2020
Brandon Knight,15643750.0,18096981.0,2020
Eric Bledsoe,15625000.0,18075291.0,2020
Kelly Oubre,15625000.0,18075291.0,2020
Dennis Schroeder,15500000.0,17930689.0,2020
Ian Mahinmi,15450051.0,17872907.0,2020
James Johnson,15349400.0,17756472.0,2020
Marcus Morris,15000000.0,17352279.0,2020
Bobby Portis,15000000.0,17352279.0,2020
Danny Green,14634147.0,16929054.0,2020
Rudy Gay,14500000.0,16773870.0,2020
Cody Zeller,14471910.0,16741375.0,2020
Eric Gordon,14057730.0,16262244.0,2020
Mason Plumlee,14041096.0,16243001.0,2020
JJ Redick,13486300.0,15601203.0,2020
Jordan Clarkson,13437500.0,15544750.0,2020
Dewayne Dedmon,13333334.0,15424249.0,2020
Solomon Hill,13290395.0,15374576.0,2020
Justise Winslow,13000000.0,15038642.0,2020
Thaddeus Young,12900000.0,14922960.0,2020
Will Barton,12776786.0,14780424.0,2020
Courtney Lee,12759670.0,14760624.0,2020
Larry Nance Jr,12727273.0,14723146.0,2020
Patrick Mills,12678571.0,14666807.0,2020
Kelly Olynyk,12667885.0,14654445.0,2020
Marcus Smart,12553571.0,14522205.0,2020
Terrence Ross,12500000.0,14460233.0,2020
Patrick Beverley,12345680.0,14281712.0,2020
Trevor Ariza,12200000.0,14113187.0,2020
Brook Lopez,12093024.0,13989435.0,2020
Jusuf Nurkic,12000000.0,13881823.0,2020
Cory Joseph,12000000.0,13881823.0,2020
Joe Ingles,11454546.0,13250832.0,2020
Tony Snell,11392857.0,13179469.0,2020
Robert Covington,11301219.0,13073460.0,2020
Meyers Leonard,11286515.0,13056451.0,2020
TJ Warren,11060000.0,12794414.0,2020
Moe Harkless,11011234.0,12738000.0,2020
Andre Roberson,10740740.0,12425088.0,2020
Spencer Dinwiddie,10605600.0,12268755.0,2020
Jeremy Lamb,10500000.0,12146595.0,2020
Dwight Powell,10259375.0,11868236.0,2020
George Hill,10133907.0,11723092.0,2020
Josh Richardson,10116576.0,11703043.0,2020
Norman Powell,10116576.0,11703043.0,2020
Tyus Jones,10116000.0,11702377.0,2020
Tomas Satoransky,10000000.0,11568186.0,2020
DeAndre Jordan,9881598.0,11431216.0,2020
Zion Williamson,9757440.0,11287588.0,2020
Markelle Fultz,9745200.0,11273429.0,2020
John Henson,9732396.0,11258617.0,2020
Matthew Dellavedova,9607500.0,11114135.0,2020
Dante Exum,9600000.0,11105459.0,2020
Deandre Ayton,9562920.0,11062564.0,2020
Delon Wright,9473684.0,10959334.0,2020
Jerami Grant,9346153.0,10811804.0,2020
Fred VanVleet,9346153.0,10811804.0,2020
Al-Farouq Aminu,9258000.0,10709827.0,2020
Kyle Anderson,9073050.0,10495873.0,2020
Taj Gibson,9000000.0,10411367.0,2020
Ja Morant,8730240.0,10099304.0,2020
Lonzo Ball,8719320.0,10086672.0,2020
E'Twaun Moore,8664928.0,10023750.0,2020
Marvin Bagley,8556120.0,9897879.0,2020
Bogdan Bogdanovic,8529386.0,9866952.0,2020
PJ Tucker,8349039.0,9658324.0,2020
Cristiano Felicio,8156500.0,9435591.0,2020
Kentavious Caldwell-Pope,8139282.0,9415673.0,2020
Ben Simmons,8113929.0,9386344.0,2020
Maxi Kleber,8000000.0,9254549.0,2020
Louis Williams,8000000.0,9254549.0,2020
Elfrid Payton,8000000.0,9254549.0,2020
Wayne Ellington,8000000.0,9254549.0,2020
Thomas Bryant,8000000.0,9254549.0,2020
RJ Barrett,7839960.0,9069411.0,2020
Jayson Tatum,7830000.0,9057890.0,2020
Jae Crowder,7815533.0,9041154.0,2020
Luka Doncic,7683360.0,8888254.0,2020
Joe Harris,7666667.0,8868943.0,2020
Seth Curry,7461380.0,8631463.0,2020
DeMarre Carroll,7339258.0,8490190.0,2020
Langston Galloway,7333333.0,8483336.0,2020
Doug McDermott,7333333.0,8483336.0,2020
Derrick Rose,7317074.0,8464527.0,2020
Brandon Ingram,7265485.0,8404848.0,2020
Darius Miller,7250000.0,8386935.0,2020
DJ Augustin,7250000.0,8386935.0,2020
De'Andre Hunter,7068360.0,8176810.0,2020
Josh Jackson,7059480.0,8166538.0,2020
Ersan Ilyasova,7000000.0,8097730.0,2020
Davis Bertans,7000000.0,8097730.0,2020
Jaren Jackson Jr,6927480.0,8013838.0,2020
Nemanja Bjelica,6825000.0,7895287.0,2020
Jaylen Brown,6534829.0,7559612.0,2020
Jabari Parker,6500000.0,7519321.0,2020
Ivica Zubac,6481482.0,7497899.0,2020
Darius Garland,6400920.0,7404703.0,2020
De'Aaron Fox,6392760.0,7395264.0,2020
Trae Young,6273000.0,7256723.0,2020
Montrezl Harrell,6000000.0,6940911.0,2020
Ishmael Smith,6000000.0,6940911.0,2020
Marco Belinelli,5846154.0,6762939.0,2020
Jarrett Culver,5813640.0,6725327.0,2020
Jonathan Isaac,5806440.0,6716998.0,2020
Rodney Hood,5718000.0,6614689.0,2020
Mo Bamba,5697600.0,6591089.0,2020
Trey Lyles,5500000.0,6362502.0,2020
Aron Baynes,5453280.0,6308456.0,2020
Kris Dunn,5348007.0,6186674.0,2020
Coby White,5307120.0,6139375.0,2020
Lauri Markkanen,5300400.0,6131601.0,2020
Wendell Carter,5201400.0,6017076.0,2020
Daniel Theis,5000000.0,5784093.0,2020
Luol Deng,5000000.0,5784093.0,2020
Jaxson Hayes,4862040.0,5624498.0,2020
Buddy Hield,4861207.0,5623534.0,2020
Frank Ntilikina,4855800.0,5617280.0,2020
Rodney McGruder,4807693.0,5561628.0,2020
Enes Kanter,4767000.0,5514554.0,2020
Garrett Temple,4767000.0,5514554.0,2020
Justin Holiday,4767000.0,5514554.0,2020
JaMychal Green,4767000.0,5514554.0,2020
Avery Bradley,4767000.0,5514554.0,2020
Robin Lopez,4767000.0,5514554.0,2020
Mike Scott,4767000.0,5514554.0,2020
Frank Kaminsky,4767000.0,5514554.0,2020
Richaun Holmes,4767000.0,5514554.0,2020
Ed Davis,4767000.0,5514554.0,2020
Collin Sexton,4764960.0,5512194.0,2020
Rui Hachimura,4469160.0,5170007.0,2020
Kevon Looney,4464286.0,5164369.0,2020
Dennis Smith,4463640.0,5163622.0,2020
Jamal Murray,4444746.0,5141765.0,2020
Kevin Knox,4380120.0,5067004.0,2020
Cam Reddish,4245720.0,4911528.0,2020
Zach Collins,4240200.0,4905142.0,2020
Mikal Bridges,4161000.0,4813522.0,2020
Alex Len,4160000.0,4812365.0,2020
Nicolo Melli,4102564.0,4745922.0,2020
Cameron Johnson,4033440.0,4665958.0,2020
Malik Monk,4028400.0,4660128.0,2020
Dorian Finney-Smith,4000000.0,4627274.0,2020
JaVale McGee,4000000.0,4627274.0,2020
Reggie Bullock,4000000.0,4627274.0,2020
Patrick McCaw,4000000.0,4627274.0,2020
Shai Gilgeous-Alexander,3952920.0,4572811.0,2020
PJ Washington,3831840.0,4432743.0,2020
Luke Kennard,3827160.0,4427330.0,2020
Miles Bridges,3755400.0,4344316.0,2020
Jakob Poeltl,3754885.0,4343721.0,2020
Tyler Herro,3640200.0,4211051.0,2020
Donovan Mitchell,3635760.0,4205914.0,2020
Stanley Johnson,3623000.0,4191153.0,2020
Jake Layman,3581986.0,4143708.0,2020
Thon Maker,3569643.0,4129429.0,2020
Jerome Robinson,3567720.0,4127205.0,2020
Danuel House,3540000.0,4095138.0,2020
Domantas Sabonis,3529554.0,4083053.0,2020
Boban Marjanovic,3500000.0,4048865.0,2020
TJ McConnell,3500000.0,4048865.0,2020
DeMarcus Cousins,3500000.0,4048865.0,2020
Taurean Prince,3481985.0,4028025.0,2020
Dario Saric,3481985.0,4028025.0,2020
Romeo Langford,3458400.0,4000741.0,2020
Bam Adebayo,3454080.0,3995744.0,2020
Michael Porter,3389400.0,3920921.0,2020
Denzel Valentine,3377568.0,3907233.0,2020
Juan Hernangomez,3321029.0,3841828.0,2020
Sekou Doumbouya,3285120.0,3800288.0,2020
Justin Jackson,3280920.0,3795429.0,2020
Troy Brown,3219480.0,3724354.0,2020
Yogi Ferrell,3150000.0,3643978.0,2020
Zhaire Smith,3058800.0,3538476.0,2020
Ryan Arcidiacono,3000000.0,3470455.0,2020
Quinn Cook,3000000.0,3470455.0,2020
Khem Birch,3000000.0,3470455.0,2020
Nickeil Alexander-Walker,2964840.0,3429782.0,2020
DJ Wilson,2961120.0,3425478.0,2020
Cedi Osman,2907143.0,3363037.0,2020
Donte DiVincenzo,2905800.0,3361483.0,2020
Bryn Forbes,2875000.0,3325853.0,2020
Goga Bitadze,2816760.0,3258480.0,2020
TJ Leaf,2813280.0,3254454.0,2020
Lonnie Walker,2764200.0,3197678.0,2020
Alex Caruso,2750000.0,3181251.0,2020
Malik Beasley,2731713.0,3160096.0,2020
Luka Samanic,2689920.0,3111749.0,2020
John Collins,2686560.0,3107862.0,2020
Kevin Huerter,2636280.0,3049697.0,2020
Caris LeVert,2625717.0,3037478.0,2020
Marko Guduric,2625000.0,3036648.0,2020
DeAndre Bembry,2603981.0,3012333.0,2020
Matisse Thybulle,2582160.0,2987090.0,2020
Harry Giles,2578800.0,2983203.0,2020
Vince Carter,2564753.0,2966954.0,2020
Wilson Chandler,2564753.0,2966954.0,2020
Jose Juan Barea,2564753.0,2966954.0,2020
Thabo Sefolosha,2564753.0,2966954.0,2020
Tyson Chandler,2564753.0,2966954.0,2020
Dwight Howard,2564753.0,2966954.0,2020
Rajon Rondo,2564753.0,2966954.0,2020
Jared Dudley,2564753.0,2966954.0,2020
Udonis Haslem,2564753.0,2966954.0,2020
Kyle Korver,2564753.0,2966954.0,2020
Wesley Matthews,2564753.0,2966954.0,2020
Josh Okogie,2530680.0,2927537.0,2020
Vincent Poirier,2505793.0,2898748.0,2020
Rondae Hollis-Jefferson,2500000.0,2892046.0,2020
Brandon Clarke,2478840.0,2867568.0,2020
Terrance Ferguson,2475840.0,2864097.0,2020
Grayson Allen,2429400.0,2810375.0,2020
Alfonzo McKinnie,2391985.0,2767092.0,2020
Grant Williams,2379840.0,2753043.0,2020
Jarrett Allen,2376840.0,2749572.0,2020
Pascal Siakam,2351838.0,2720650.0,2020
Skal Labissiere,2338846.0,2705620.0,2020
Chandler Hutchison,2332320.0,2698071.0,2020
Patrick Patterson,2331593.0,2697230.0,2020
Dejounte Murray,2321735.0,2685826.0,2020
Alec Burks,2320044.0,2683870.0,2020
Damian Jones,2305057.0,2666532.0,2020
Darius Bazley,2284800.0,2643099.0,2020
Ante Zizic,2281800.0,2639628.0,2020
OG Anunoby,2281800.0,2639628.0,2020
Markieff Morris,2259887.0,2614279.0,2020
Luke Kornet,2250000.0,2602841.0,2020
Aaron Holiday,2239200.0,2590348.0,2020
Ty Jerome,2193480.0,2537458.0,2020
Willie Cauley-Stein,2177483.0,2518952.0,2020
Kyle O'Quinn,2174318.0,2515291.0,2020
Austin Rivers,2174310.0,2515282.0,2020
Carmelo Anthony,2159029.0,2497605.0,2020
Anfernee Simons,2149560.0,2486651.0,2020
Nassir Little,2105520.0,2435704.0,2020
Moritz Wagner,2063520.0,2387118.0,2020
Dylan Windler,2035800.0,2355051.0,2020
Caleb Swanigan,2033160.0,2351997.0,2020
Ben McLemore,2028594.0,2346715.0,2020
Mike Muscala,2028594.0,2346715.0,2020
Michael Carter-Williams,2028594.0,2346715.0,2020
Noah Vonleh,2000000.0,2313637.0,2020
Torrey Craig,2000000.0,2313637.0,2020
Edmond Sumner,2000000.0,2313637.0,2020
Landry Shamet,1995120.0,2307992.0,2020
Mfiondu Kabengele,1977000.0,2287030.0,2020
Kyle Kuzma,1974600.0,2284254.0,2020
Jordan Poole,1964760.0,2272871.0,2020
Tony Bradley,1962360.0,2270094.0,2020
Keldon Johnson,1950600.0,2256490.0,2020
Derrick White,1948080.0,2253575.0,2020
Robert Williams,1937520.0,2241359.0,2020
Josh Hart,1934160.0,2237472.0,2020
Jacob Evans,1925880.0,2227893.0,2020
Dzanan Musa,1911600.0,2211374.0,2020
Omari Spellman,1897800.0,2195410.0,2020
Nerlens Noel,1882867.0,2178135.0,2020
James Ennis,1882867.0,2178135.0,2020
Glenn Robinson III,1882867.0,2178135.0,2020
Bruno Caboclo,1845301.0,2134678.0,2020
Shabazz Napier,1845301.0,2134678.0,2020
JR Smith,1746470.0,2020348.0,2020
JaKarr Sampson,1737145.0,2009561.0,2020
Raul Neto,1737145.0,2009561.0,2020
Mario Hezonja,1737145.0,2009561.0,2020
Emmanuel Mudiay,1737145.0,2009561.0,2020
Pat Connaughton,1723050.0,1993256.0,2020
Jahlil Okafor,1702486.0,1969467.0,2020
Rodions Kurucs,1699236.0,1965707.0,2020
Cheick Diallo,1678854.0,1942129.0,2020
Willy Hernangomez,1676735.0,1939678.0,2020
Treveon Graham,1645357.0,1903379.0,2020
Christian Wood,1645357.0,1903379.0,2020
Derrick Jones,1645357.0,1903379.0,2020
Georges Niang,1645357.0,1903379.0,2020
Shaquille Harrison,1620564.0,1874698.0,2020
Furkan Korkmaz,1620564.0,1874698.0,2020
Semi Ojeleye,1618520.0,1872334.0,2020
Dwayne Bacon,1618520.0,1872334.0,2020
Dillon Brooks,1618520.0,1872334.0,2020
Sterling Brown,1618520.0,1872334.0,2020
Frank Jackson,1618520.0,1872334.0,2020
Damyean Dotson,1618520.0,1872334.0,2020
Abdel Nader,1618520.0,1872334.0,2020
Wesley Iwundu,1618520.0,1872334.0,2020
Royce O'Neale,1618520.0,1872334.0,2020
Monte Morris,1588231.0,1837295.0,2020
Malcolm Miller,1588231.0,1837295.0,2020
Chris Boucher,1588231.0,1837295.0,2020
Mitchell Robinson,1559712.0,1804303.0,2020
Isaiah Roby,1500000.0,1735227.0,2020
Nigel Williams-Goss,1500000.0,1735227.0,2020
Brad Wanamaker,1445697.0,1672409.0,2020
Thanasis Antetokounmpo,1445697.0,1672409.0,2020
Theo Pinson,1445697.0,1672409.0,2020
Shake Milton,1445697.0,1672409.0,2020
Wenyen Gabriel,1445697.0,1672409.0,2020
Devonte Graham,1416852.0,1639040.0,2020
Jalen Brunson,1416852.0,1639040.0,2020
Keita Bates-Diop,1416852.0,1639040.0,2020
Sviatoslav Mykhailiuk,1416852.0,1639040.0,2020
Khyri Thomas,1416852.0,1639040.0,2020
Bruce Brown,1416852.0,1639040.0,2020
Alize Johnson,1416852.0,1639040.0,2020
De'Anthony Melton,1416852.0,1639040.0,2020
Kendrick Nunn,1416852.0,1639040.0,2020
Duncan Robinson,1416852.0,1639040.0,2020
Jarred Vanderbilt,1416852.0,1639040.0,2020
Kenrich Williams,1416852.0,1639040.0,2020
Hamidou Diallo,1416852.0,1639040.0,2020
Deonte Burton,1416852.0,1639040.0,2020
Melvin Frazier,1416852.0,1639040.0,2020
Ryan Broekhoff,1416852.0,1639040.0,2020
Jevon Carter,1416852.0,1639040.0,2020
Elie Okobo,1416852.0,1639040.0,2020
Gary Trent Jr,1416852.0,1639040.0,2020
Chimezie Metu,1416852.0,1639040.0,2020
Isaac Bonga,1416852.0,1639040.0,2020
Bruno Fernando,1400000.0,1619546.0,2020
Jaylen Nowell,1400000.0,1619546.0,2020
Kevin Porter,1290960.0,1493406.0,2020
Jordan McRae,1254933.0,1451729.0,2020
Carsen Edwards,1228026.0,1420603.0,2020
Cody Martin,1173310.0,1357306.0,2020
Gary Payton II,1052909.0,1218024.0,2020
Terance Mann,1000000.0,1156818.0,2020
Admiral Schofield,1000000.0,1156818.0,2020
David Nwaba,903111.0,1044735.0,2020
Javonte Green,898310.0,1039181.0,2020
Nicolas Claxton,898310.0,1039181.0,2020
Jalen McDaniels,898310.0,1039181.0,2020
Caleb Martin,898310.0,1039181.0,2020
Daniel Gafford,898310.0,1039181.0,2020
Vlatko Cancar,898310.0,1039181.0,2020
Alen Smailagic,898310.0,1039181.0,2020
Eric Paschall,898310.0,1039181.0,2020
Talen Horton-Tucker,898310.0,1039181.0,2020
KZ Okpala,898310.0,1039181.0,2020
Naz Reid,898310.0,1039181.0,2020
Ignas Brazdeikis,898310.0,1039181.0,2020
Jalen Lecque,898310.0,1039181.0,2020
DaQuan Jeffries,898310.0,1039181.0,2020
Justin James,898310.0,1039181.0,2020
Matt Thomas,898310.0,1039181.0,2020
Terence Davis,898310.0,1039181.0,2020
Dewan Hernandez,898310.0,1039181.0,2020
Miye Oni,898310.0,1039181.0,2020
Damion Lee,842327.0,974419.0,2020
Jeff Green,840427.0,972221.0,2020
Timothe Luwawu,837583.0,968931.0,2020
Juwan Morgan,746054.0,863049.0,2020
Gary Clark,718765.0,831480.0,2020
Marvin Williams,604278.0,699040.0,2020
Michael Kidd-Gilchrist,595122.0,688448.0,2020
Rayjon Tucker,578573.0,669304.0,2020
Chris Clemons,563346.0,651689.0,2020
Brandon Goodwin,522738.0,604713.0,2020
Reggie Jackson,512721.0,593125.0,2020
Justin Patton,483115.0,558876.0,2020
