player_name,season,team,mp,raptor_offense,raptor_defense,raptor_total,war_total,salary,inf_adj_salary,player_val,3_year_average_val,lr_average_val
Alen Smailagic,2020,GSW,139,-0.56,-1.12,-1.68,0.08,898310.0,1039181.0,371474.95,371474.95,371474.95
Alen Smailagic,2021,GSW,84,-3.72,-5.35,-9.06,-0.27,1517981.0,1744762.0,-1457309.7,-542917.38,-542917.38
Marcus Smart,2015,BOS,1808,0.32,1.77,2.09,4.47,3283320.0,4081864.0,11432650.27,11432650.27,11432650.27
Marcus Smart,2016,BOS,1667,-0.45,1.91,1.46,3.63,3431040.0,4260238.0,10179066.36,10805858.32,10805858.32
Marcus Smart,2017,BOS,2399,-1.16,2.05,0.9,4.49,3578880.0,4399926.0,15923272.78,12511663.14,12511663.14
Marcus Smart,2018,BOS,1614,-0.93,1.68,0.75,2.9,4538019.0,5489436.0,11627524.01,12576621.05,12290628.35
Marcus Smart,2019,BOS,2200,0.24,2.19,2.43,5.84,11160716.0,13123759.0,25082737.09,17544511.29,14849050.1
Marcus Smart,2020,BOS,1919,0.74,1.96,2.7,5.36,12553571.0,14522205.0,26158022.94,20956094.68,16733878.91
Marcus Smart,2021,BOS,1581,0.86,0.35,1.21,3.23,12946428.0,14880580.0,17131392.06,22790717.36,16790666.5
Marcus Smart,2022,BOS,2296,1.23,2.0,3.23,7.1,13839285.0,15093090.0,34966025.31,26085146.77,19062586.35
Chris Smith,2014,NYK,2,-10.38,-43.21,-53.59,-0.05,184538.0,234174.0,-127821.18,-127821.18,-127821.18
Greg Smith,2014,HOU,100,0.08,-2.38,-2.3,0.02,884293.0,1122146.0,55855.34,55855.34,55855.34
Greg Smith,2015,DAL,363,-4.01,-1.62,-5.63,-0.53,948163.0,1178768.0,-1359965.51,-652055.08,-652055.08
Greg Smith,2016,MIN,192,-4.49,-1.86,-6.35,-0.35,197111.0,244747.0,-989977.54,-764695.9,-764695.9
Jason Smith,2014,NOP,830,-2.26,-2.04,-4.29,-0.64,2500000.0,3172440.0,-1559657.35,-1559657.35,-1559657.35
Jason Smith,2015,NYK,1785,-2.67,-2.68,-5.35,-2.37,3278000.0,4075250.0,-6057565.86,-3808611.61,-3808611.61
Jason Smith,2016,ORL,1181,-2.25,-0.77,-3.02,-0.17,4300000.0,5339205.0,-463260.37,-2693494.53,-2693494.53
Jason Smith,2017,WAS,1068,-1.44,-0.47,-1.9,0.46,5000000.0,6147072.0,1632804.68,-1629340.52,-1611919.73
Jason Smith,2018,WAS,285,-6.89,-2.74,-9.63,-1.01,5225000.0,6320446.0,-4042486.75,-957647.48,-2098033.13
Jason Smith,2019,MIL,40,-9.64,-0.08,-9.72,-0.15,5450000.0,6408593.0,-624820.89,-1330755.85,-2012125.19
Jason Smith,2019,NOP,20,-4.4,-2.47,-6.87,-0.04,5450000.0,6408593.0,-182313.35,-1330755.85,-2012125.19
Jason Smith,2019,WAS,130,-4.82,-0.63,-5.45,-0.18,5450000.0,6408593.0,-775451.25,-1330755.85,-2012125.19
Jalen Smith,2021,PHO,156,-5.88,-4.1,-9.99,-0.58,4245720.0,4880016.0,-3066235.57,-3066235.57,-3066235.57
Jalen Smith,2022,IND,543,0.7,-1.67,-0.97,0.49,4458000.0,4861884.0,2415622.14,482142.28,482142.28
Jalen Smith,2022,PHO,382,-2.12,1.04,-1.08,0.33,4458000.0,4861884.0,1614897.98,482142.28,482142.28
Josh Smith,2014,DET,2730,-1.89,0.78,-1.11,2.32,14000000.0,17765665.0,5606089.96,5606089.96,5606089.96
Josh Smith,2015,DET,896,-4.46,1.16,-3.3,-0.25,14945778.0,18580778.0,-641552.56,7230585.5,7230585.5
Josh Smith,2015,HOU,1404,-1.21,3.52,2.31,3.72,14945778.0,18580778.0,9496633.6,7230585.5,7230585.5
Josh Smith,2016,HOU,421,-3.19,0.76,-2.43,0.07,6830916.0,8481782.0,197796.15,4911611.84,4911611.84
Josh Smith,2016,LAC,459,-6.17,3.53,-2.64,0.03,6830916.0,8481782.0,75868.37,4911611.84,4911611.84
Josh Smith,2018,NOP,12,-5.57,-2.73,-8.31,-0.03,5514806.0,6671010.0,-135874.66,68894.93,3649740.22
JR Smith,2014,NYK,2421,1.75,-3.13,-1.38,1.68,5565000.0,7061852.0,4059700.21,4059700.21,4059700.21
JR Smith,2015,CLE,1461,3.09,0.27,3.35,4.56,5982375.0,7437363.0,11648898.76,7241031.78,7241031.78
JR Smith,2015,NYK,619,-0.33,-3.94,-4.27,-0.48,5982375.0,7437363.0,-1226535.41,7241031.78,7241031.78
JR Smith,2016,CLE,2362,2.38,-1.32,1.06,4.58,5000000.0,6208378.0,12863293.69,9115119.08,9115119.08
JR Smith,2017,CLE,1187,-0.54,-0.53,-1.07,1.01,12800000.0,15736504.0,3595666.13,8960441.06,7735255.84
JR Smith,2018,CLE,2244,-0.82,-2.96,-3.78,-1.18,13760000.0,16644850.0,-4718455.2,3913501.54,5244513.64
JR Smith,2019,CLE,222,-3.06,-0.65,-3.71,-0.11,14720000.0,17309080.0,-472277.92,-531689.0,4291715.04
JR Smith,2020,LAL,79,-6.78,-5.46,-12.24,-0.39,1746470.0,2020348.0,-1880121.76,-2356951.63,3410024.07
Russ Smith,2015,MEM,36,6.97,10.04,17.01,0.37,507336.0,630726.0,954313.52,115501.02,115501.02
Russ Smith,2015,NOP,29,-16.81,-7.34,-24.15,-0.33,507336.0,630726.0,-838812.5,115501.02,115501.02
Russ Smith,2016,MEM,66,-6.83,-4.13,-10.96,-0.28,845059.0,1049289.0,-785310.05,-334904.52,-334904.52
Zhaire Smith,2019,PHI,111,1.25,-2.01,-0.75,0.11,2615160.0,3075136.0,487411.7,487411.7,487411.7
Zhaire Smith,2020,PHI,32,-7.19,-2.04,-9.23,-0.11,3058800.0,3538476.0,-519539.6,-16063.95,-16063.95
Xavier Sneed,2022,MEM,8,-8.83,-9.08,-17.91,-0.06,146233.0,159481.0,-301850.28,-598477.05,-598477.05
Xavier Sneed,2022,UTA,31,-6.08,-0.52,-6.61,-0.06,146233.0,159481.0,-296626.77,-598477.05,-598477.05
Tony Snell,2014,CHI,1231,-2.78,-0.79,-3.57,-0.51,1409040.0,1788038.0,-1244096.38,-1244096.38,-1244096.38
Tony Snell,2015,CHI,1412,0.11,0.44,0.55,2.38,1472400.0,1830506.0,6073758.0,2414830.81,2414830.81
Tony Snell,2016,CHI,1301,-2.37,1.03,-1.34,0.94,1535880.0,1907064.0,2626005.18,2485222.27,2485222.27
Tony Snell,2017,MIL,2336,-0.58,-1.58,-2.16,0.7,2368327.0,2911655.0,2478571.5,3726111.56,2483559.58
Tony Snell,2018,MIL,2053,-1.05,-1.86,-2.91,-0.17,9821429.0,11880539.0,-689099.75,1471825.64,1849027.71
Tony Snell,2019,MIL,1304,-0.11,-1.21,-1.33,0.94,10607143.0,12472818.0,4042200.21,1943890.65,2214556.46
Tony Snell,2020,DET,1641,-0.21,-1.68,-1.89,0.71,11392857.0,13179469.0,3479166.65,2277422.37,2395215.06
Tony Snell,2021,ATL,992,-0.44,-1.44,-1.87,0.44,12178571.0,13998008.0,2326966.82,3282777.89,2386684.03
Tony Snell,2022,NOP,277,0.21,-2.07,-1.86,0.13,2389641.0,2606136.0,617877.86,1343325.37,1924146.1
Tony Snell,2022,POR,546,-3.58,-0.92,-4.5,-0.49,2389641.0,2606136.0,-2394035.21,1343325.37,1924146.1
James Southerland,2014,CHA,3,-35.78,17.86,-17.92,-0.02,155704.0,197584.0,-57201.24,482168.07,482168.07
James Southerland,2014,NOP,27,3.55,9.95,13.5,0.22,155704.0,197584.0,539369.31,482168.07,482168.07
Marreese Speights,2014,GSW,982,-4.4,-1.36,-5.76,-1.52,3500000.0,4441416.0,-3676426.68,-3676426.68,-3676426.68
Marreese Speights,2015,GSW,1207,-1.44,-1.64,-3.09,-0.21,3657500.0,4547049.0,-537803.36,-2107115.02,-2107115.02
Marreese Speights,2016,GSW,832,-3.74,1.37,-2.37,0.16,3815500.0,4737613.0,451012.96,-1254405.69,-1254405.69
Marreese Speights,2017,LAC,1286,0.24,0.09,0.32,2.03,1403611.0,1725619.0,7201139.29,2371449.63,859480.55
Marreese Speights,2018,ORL,675,0.13,-1.9,-1.76,0.34,2116955.0,2560784.0,1372403.12,3008185.12,962065.07
Omari Spellman,2019,ATL,805,-2.87,-0.54,-3.41,-0.27,1622520.0,1907902.0,-1165482.19,-1165482.19,-1165482.19
Omari Spellman,2020,GSW,886,-3.03,-1.47,-4.5,-0.8,1897800.0,2195410.0,-3883848.67,-2524665.43,-2524665.43
Tiago Splitter,2014,SAS,1271,-0.87,4.17,3.29,3.93,10000000.0,12689761.0,9513378.03,9513378.03,9513378.03
Tiago Splitter,2015,SAS,1030,1.53,3.26,4.79,3.98,9250000.0,11499715.0,10171145.5,9842261.76,9842261.76
Tiago Splitter,2016,ATL,579,-1.11,2.1,0.99,1.1,8500000.0,10554243.0,3086923.81,7590482.45,7590482.45
Tiago Splitter,2017,PHI,76,0.95,-5.57,-4.62,-0.07,8250000.0,10142668.0,-258887.79,4333060.51,5628139.89
Jaden Springer,2022,PHI,6,-7.35,3.38,-3.97,-0.0,2023680.0,2207020.0,-18400.54,-18400.54,-18400.54
Cassius Stanley,2021,IND,93,-2.78,-1.85,-4.63,-0.09,470690.0,541009.0,-472074.59,-472074.59,-472074.59
Cassius Stanley,2022,DET,155,-2.81,0.34,-2.47,0.02,256734.0,279993.0,110772.95,-180650.82,-180650.82
Nik Stauskas,2015,SAC,1127,-1.26,-3.68,-4.94,-1.26,2745840.0,3413662.0,-3207960.72,-3207960.72,-3207960.72
Nik Stauskas,2016,PHI,1809,-1.72,-1.62,-3.34,-0.55,2869440.0,3562913.0,-1539776.02,-2373868.37,-2373868.37
Nik Stauskas,2017,PHI,2188,0.0,-2.08,-2.08,0.74,2993040.0,3679686.0,2636966.4,-703590.11,-703590.11
Nik Stauskas,2018,BRK,478,-0.76,-1.8,-2.56,0.05,3807146.0,4605332.0,188291.65,250824.13,-613872.08
Nik Stauskas,2018,PHI,45,-10.82,2.33,-8.49,-0.13,3807146.0,4605332.0,-533009.64,250824.13,-613872.08
Nik Stauskas,2019,CLE,342,-0.35,-2.93,-3.28,-0.09,2161886.0,2542136.0,-398496.78,-858247.03,-1464495.57
Nik Stauskas,2019,POR,673,-2.43,-3.34,-5.77,-1.04,2161886.0,2542136.0,-4468492.72,-858247.03,-1464495.57
Nik Stauskas,2022,BOS,15,-1.65,-0.9,-2.55,0.0,534993.0,583461.0,7314.81,241946.02,-1180088.64
Nik Stauskas,2022,MIA,24,0.08,1.05,1.14,0.05,534993.0,583461.0,234631.21,241946.02,-1180088.64
Alex Stepheson,2016,LAC,12,-1.91,3.9,1.99,0.03,92662.0,115055.0,82571.41,345786.11,345786.11
Alex Stepheson,2016,MEM,61,-0.94,1.23,0.3,0.09,92662.0,115055.0,263214.7,345786.11,345786.11
DJ Stephens,2014,MIL,15,-2.76,3.17,0.42,0.02,28834.0,36589.0,56706.24,56706.24,56706.24
DJ Stephens,2019,MEM,7,-11.74,2.45,-9.29,-0.02,77250.0,90837.0,-105119.77,-105119.77,-24206.77
Lance Stephenson,2014,IND,2752,0.63,-0.84,-0.22,3.57,981349.0,1245308.0,8636921.31,8636921.31,8636921.31
Lance Stephenson,2015,CHA,1573,-3.44,-2.33,-5.77,-2.43,9000000.0,11188912.0,-6208917.57,1214001.87,1214001.87
Lance Stephenson,2016,LAC,680,-2.41,-1.89,-4.3,-0.54,9000000.0,11175081.0,-1513791.33,820698.95,820698.95
Lance Stephenson,2016,MEM,692,2.16,-3.34,-1.18,0.55,9000000.0,11175081.0,1547884.45,820698.95,820698.95
Lance Stephenson,2017,IND,132,-0.25,-3.2,-3.45,-0.05,5371672.0,6604010.0,-165033.6,-2050746.49,621170.46
Lance Stephenson,2017,MIN,67,-2.35,-4.28,-6.63,-0.13,5371672.0,6604010.0,-467504.28,-2050746.49,621170.46
Lance Stephenson,2017,NOP,162,-2.17,1.66,-0.5,0.18,5371672.0,6604010.0,655122.86,-2050746.49,621170.46
Lance Stephenson,2018,IND,1850,-0.4,-2.87,-3.27,-0.49,4180000.0,5056357.0,-1980027.3,-641116.4,100930.91
Lance Stephenson,2019,LAL,1123,-1.11,-2.11,-3.22,-0.27,4449000.0,5231528.0,-1161144.2,-1039528.84,-109414.94
Lance Stephenson,2022,ATL,70,-5.58,-4.22,-9.8,-0.25,1614825.0,1761124.0,-1235511.77,-6464262.93,-1017250.37
Lance Stephenson,2022,IND,744,-0.18,-5.37,-5.55,-1.06,1614825.0,1761124.0,-5228751.16,-6464262.93,-1017250.37
Lamar Stevens,2021,CLE,499,-3.79,-0.18,-3.97,-0.31,1000000.0,1149396.0,-1642690.98,-1642690.98,-1642690.98
Lamar Stevens,2022,CLE,1015,-2.55,-0.04,-2.59,0.08,1517981.0,1655506.0,397907.68,-622391.65,-622391.65
Isaiah Stewart,2021,DET,1455,-1.64,3.06,1.42,3.08,3121080.0,3587358.0,16354679.21,16354679.21,16354679.21
Isaiah Stewart,2022,DET,1816,-3.14,0.83,-2.3,0.41,3277080.0,3573975.0,2024393.82,9189536.52,9189536.52
Greg Stiemsma,2014,NOP,1007,-4.07,-0.15,-4.22,-0.75,2676000.0,3395780.0,-1819593.8,-1819593.8,-1819593.8
Greg Stiemsma,2015,TOR,66,-5.1,-5.6,-10.7,-0.27,981084.0,1219695.0,-692483.97,-1256038.88,-1256038.88
David Stockton,2015,SAC,33,-1.98,6.85,4.87,0.13,59686.0,74202.0,333888.94,333888.94,333888.94
David Stockton,2018,UTA,9,6.35,-23.79,-17.44,-0.07,192812.0,233235.0,-282658.05,-282658.05,25615.45
Jarnell Stokes,2015,MEM,126,-0.79,-0.52,-1.32,0.09,507336.0,630726.0,238478.75,238478.75,238478.75
Jarnell Stokes,2016,MEM,4,0.34,16.95,17.3,0.04,845059.0,1049289.0,112290.67,334009.56,334009.56
Jarnell Stokes,2016,MIA,14,2.54,10.7,13.24,0.11,845059.0,1049289.0,317249.7,334009.56,334009.56
Jarnell Stokes,2017,DEN,7,12.07,3.86,15.94,0.07,150000.0,184412.0,240621.88,302880.33,302880.33
Diamond Stone,2017,LAC,24,-19.55,-6.08,-25.62,-0.28,543471.0,668151.0,-996963.67,-996963.67,-996963.67
Julyan Stone,2014,TOR,120,-3.83,-3.05,-6.88,-0.25,884293.0,1122146.0,-603724.85,-603724.85,-603724.85
Julyan Stone,2018,CHA,175,-0.57,3.04,2.48,0.47,1524305.0,1843882.0,1873516.11,1873516.11,634895.63
Max Strus,2020,CHI,6,18.82,10.59,29.41,0.1,79568.0,92045.0,491712.1,491712.1,491712.1
Max Strus,2021,MIA,507,1.35,-1.5,-0.15,0.67,647098.0,743772.0,3552566.49,2022139.3,2022139.3
Max Strus,2022,MIA,1587,2.28,-0.7,1.58,3.5,1669178.0,1820401.0,17234423.1,7092900.56,7092900.56
Rodney Stuckey,2014,DET,1950,-0.97,-2.44,-3.41,-0.65,8500000.0,10786297.0,-1572816.59,-1572816.59,-1572816.59
Rodney Stuckey,2015,IND,1874,0.53,-0.22,0.31,2.91,1227985.0,1526646.0,7444891.82,2936037.62,2936037.62
Rodney Stuckey,2016,IND,1275,-0.28,-0.39,-0.67,1.34,7000000.0,8691729.0,3773499.77,3215191.67,3215191.67
Rodney Stuckey,2017,IND,696,-2.04,-1.39,-3.43,-0.24,7000000.0,8605900.0,-852801.85,3455196.58,2198193.29
Jalen Suggs,2022,ORL,1307,-4.16,2.83,-1.33,0.96,6592920.0,7190222.0,4722000.07,4722000.07,4722000.07
Jared Sullinger,2014,BOS,2041,0.47,1.05,1.52,4.45,1365720.0,1733066.0,10772509.26,10772509.26,10772509.26
Jared Sullinger,2015,BOS,1566,0.55,0.53,1.08,3.06,1424520.0,1770981.0,7812073.55,9292291.4,9292291.4
Jared Sullinger,2016,BOS,1915,-0.55,1.92,1.37,4.01,2269260.0,2817684.0,11256673.04,9947085.28,9947085.28
Jared Sullinger,2017,TOR,118,-8.12,1.06,-7.07,-0.26,5628000.0,6919144.0,-915349.73,6051132.29,7231476.53
Edmond Sumner,2018,IND,2,7.56,-0.4,7.16,0.01,77250.0,93445.0,40814.38,40814.38,40814.38
Edmond Sumner,2019,IND,210,-3.81,-0.84,-4.65,-0.21,449794.0,528907.0,-881425.5,-420305.56,-420305.56
Edmond Sumner,2020,IND,447,-1.29,-1.97,-3.26,-0.12,2000000.0,2313637.0,-569453.63,-470021.58,-470021.58
Edmond Sumner,2021,IND,861,-1.12,-1.76,-2.88,-0.06,2160000.0,2482696.0,-310819.92,-587233.02,-430221.17
Caleb Swanigan,2018,POR,189,-6.08,2.19,-3.89,-0.11,1465920.0,1773257.0,-442974.55,-442974.55,-442974.55
Caleb Swanigan,2019,POR,145,-11.63,-1.2,-12.83,-0.75,1740000.0,2046046.0,-3218542.27,-1607233.66,-1607233.66
Caleb Swanigan,2019,SAC,33,-3.51,6.89,3.37,0.1,1740000.0,2046046.0,447049.5,-1607233.66,-1607233.66
Caleb Swanigan,2020,POR,265,-3.43,-2.19,-5.61,-0.39,2033160.0,2351997.0,-1917390.31,-1966702.71,-1966702.71
Caleb Swanigan,2020,SAC,23,-12.11,-3.17,-15.28,-0.16,2033160.0,2351997.0,-768250.5,-1966702.71,-1966702.71
Craig Sword,2022,WAS,19,-0.1,8.47,8.37,0.11,53176.0,57993.0,540948.95,540948.95,540948.95
Keifer Sykes,2022,IND,566,-5.24,-1.01,-6.25,-1.0,558345.0,608929.0,-4934420.58,-4934420.58,-4934420.58
Jae'Sean Tate,2021,HOU,2043,-0.4,1.18,0.78,3.68,1445697.0,1661679.0,19536324.84,19536324.84,19536324.84
Jae'Sean Tate,2022,HOU,2056,-1.31,0.78,-0.53,2.34,1517981.0,1655506.0,11510859.21,15523592.02,15523592.02
Jayson Tatum,2018,BOS,2438,0.21,1.03,1.24,4.94,5645400.0,6828985.0,19831570.83,19831570.83,19831570.83
Jayson Tatum,2019,BOS,2455,0.51,0.56,1.07,4.76,6700800.0,7879394.0,20454958.43,20143264.63,20143264.63
Jayson Tatum,2020,BOS,2265,3.36,1.84,5.2,9.16,7830000.0,9057890.0,44719066.06,28335198.44,28335198.44
Jayson Tatum,2021,BOS,2290,4.0,-1.17,2.83,6.5,9897120.0,11375716.0,34491345.23,33221789.91,29874235.14
Jayson Tatum,2022,BOS,2731,4.85,1.87,6.71,13.2,28103500.0,30649609.0,65026020.79,48078810.69,36904592.27
Isaiah Taylor,2017,HOU,52,-6.12,0.06,-6.07,-0.09,305000.0,374971.0,-310413.25,-310413.25,-310413.25
Isaiah Taylor,2018,ATL,1167,-1.18,-0.16,-1.34,0.84,1312611.0,1587806.0,3354586.52,1522086.64,1522086.64
Jeffery Taylor,2014,CHA,629,-5.02,-0.53,-5.54,-0.89,788872.0,1001059.0,-2151164.75,-2151164.75,-2151164.75
Jeffery Taylor,2015,CHA,430,-3.57,-3.22,-6.79,-0.89,915243.0,1137841.0,-2261714.61,-2206439.68,-2206439.68
Terry Taylor,2022,IND,714,1.2,-3.09,-1.89,0.31,895125.0,976221.0,1540718.82,1540718.82,1540718.82
Jeff Teague,2014,ATL,2542,0.63,-0.55,0.08,3.71,8000000.0,10151808.0,8966582.78,8966582.78,8966582.78
Jeff Teague,2015,ATL,2228,2.19,0.47,2.66,6.21,8000000.0,9945700.0,15876094.05,12421338.42,12421338.42
Jeff Teague,2016,ATL,2255,0.79,-0.37,0.42,3.69,8000000.0,9933405.0,10343413.23,11728696.69,11728696.69
Jeff Teague,2017,IND,2657,2.37,-0.87,1.51,5.82,8000000.0,9835315.0,20609086.17,15609531.15,13948794.06
Jeff Teague,2018,MIN,2311,1.18,-1.7,-0.52,2.64,19000000.0,22983441.0,10600011.32,13850836.91,13279037.51
Jeff Teague,2019,MIN,1264,1.02,-1.05,-0.03,1.75,19000000.0,22341883.0,7541773.48,12916956.99,12322826.84
Jeff Teague,2020,ATL,519,-0.69,-2.14,-2.84,-0.02,19000000.0,21979554.0,-110008.08,5584039.15,10363899.1
Jeff Teague,2020,MIN,945,0.67,-3.96,-3.29,-0.26,19000000.0,21979554.0,-1279659.26,5584039.15,10363899.1
Jeff Teague,2021,BOS,616,-0.84,0.08,-0.76,0.62,3372826.0,3876714.0,3310295.12,2836191.0,9362970.07
Jeff Teague,2021,MIL,334,-0.67,-3.13,-3.8,-0.18,3372826.0,3876714.0,-953828.27,2836191.0,9362970.07
Marquis Teague,2014,BRK,201,-4.82,-7.81,-12.63,-1.01,1074720.0,1363794.0,-2450367.23,-3968478.86,-3968478.86
Marquis Teague,2014,CHI,242,-8.93,0.94,-7.99,-0.63,1074720.0,1363794.0,-1518111.63,-3968478.86,-3968478.86
Marquis Teague,2018,MEM,74,-4.16,-2.05,-6.22,-0.13,157944.0,191057.0,-515875.0,-515875.0,-2242176.93
Mirza Teletovic,2014,BRK,1396,1.6,-2.23,-0.64,1.51,3229050.0,4097587.0,3649931.94,3649931.94,3649931.94
Mirza Teletovic,2015,BRK,892,-1.6,0.89,-0.71,0.93,3368100.0,4187264.0,2379876.22,3014904.08,3014904.08
Mirza Teletovic,2016,PHO,1686,2.17,-1.71,0.46,2.78,5500000.0,6829216.0,7801144.92,4610317.69,4610317.69
Mirza Teletovic,2017,MIL,1133,-0.55,-1.89,-2.44,0.18,10500000.0,12908851.0,633799.47,3604940.2,3616188.14
Mirza Teletovic,2018,MIL,159,0.62,-2.11,-1.5,0.1,10500000.0,12701375.0,410380.85,2948441.75,2975026.68
Sebastian Telfair,2015,OKC,327,-3.32,-0.06,-3.38,-0.1,1316809.0,1637073.0,-265251.59,-265251.59,-265251.59
Garrett Temple,2014,WAS,638,-3.6,2.65,-0.95,0.59,916099.0,1162507.0,1416997.81,1416997.81,1416997.81
Garrett Temple,2015,WAS,735,-1.32,0.53,-0.8,0.74,981084.0,1219695.0,1880221.02,1648609.42,1648609.42
Garrett Temple,2016,WAS,1951,-1.34,1.98,0.64,3.38,1100602.0,1366590.0,9485404.55,4260874.46,4260874.46
Garrett Temple,2017,SAC,1728,-0.65,1.91,1.25,3.54,8000000.0,9835315.0,12541830.69,7969152.09,6331113.52
Garrett Temple,2018,SAC,1615,-1.51,1.23,-0.27,2.03,8000000.0,9677238.0,8162146.89,10063127.38,6697320.19
Garrett Temple,2019,LAC,510,-1.78,0.33,-1.44,0.34,8000000.0,9407109.0,1466010.9,8457461.59,6359168.03
Garrett Temple,2019,MEM,1530,-2.63,0.84,-1.79,0.75,8000000.0,9407109.0,3202396.3,8457461.59,6359168.03
Garrett Temple,2020,BRK,1730,-1.43,0.3,-1.13,1.43,4767000.0,5514554.0,6967329.17,6599294.42,6446048.19
Garrett Temple,2021,CHI,1528,-1.62,1.86,0.24,2.34,4767000.0,5479173.0,12414101.32,8016612.56,7192054.83
Garrett Temple,2022,NOP,1098,-3.02,-0.52,-3.54,-0.44,4910000.0,5354834.0,-2169815.85,5737204.88,6151846.98
Milos Teodosic,2018,LAC,1134,0.01,-1.77,-1.76,0.58,6000000.0,7257929.0,2336147.57,2336147.57,2336147.57
Milos Teodosic,2019,LAC,150,0.25,-3.62,-3.37,-0.05,6300000.0,7408098.0,-207940.27,1064103.65,1064103.65
Jared Terrell,2019,MIN,111,-8.43,-3.42,-11.84,-0.52,77250.0,90837.0,-2231092.43,-2231092.43,-2231092.43
Emanuel Terry,2019,MIA,3,19.96,-19.3,0.67,0.01,94740.0,111402.0,22129.42,176360.12,176360.12
Emanuel Terry,2019,PHO,20,-2.41,3.14,0.73,0.04,94740.0,111402.0,154230.7,176360.12,176360.12
Emanuel Terry,2022,PHO,18,-16.45,6.7,-9.75,-0.07,85578.0,93331.0,-330039.14,-330039.14,-76839.51
Jason Terry,2014,BRK,570,-0.09,-3.4,-3.49,-0.22,5225000.0,6630400.0,-520432.69,-520432.69,-520432.69
Jason Terry,2015,HOU,1641,0.1,0.32,0.42,2.67,5450000.0,6775508.0,6817344.04,3148455.68,3148455.68
Jason Terry,2016,HOU,1258,0.32,-2.42,-2.1,0.42,1499187.0,1861504.0,1165872.43,2487594.59,2487594.59
Jason Terry,2017,MIL,1365,0.52,1.1,1.62,3.02,1551659.0,1907631.0,10693152.72,6225456.4,4538984.12
Jason Terry,2018,MIL,814,-0.9,0.27,-0.63,0.88,2328652.0,2816865.0,3525314.04,5128113.06,4336250.11
Tyrell Terry,2021,DAL,56,-5.48,7.81,2.32,0.14,1289846.0,1482544.0,765974.14,765974.14,765974.14
Tyrell Terry,2022,MEM,3,7.6,-23.07,-15.47,-0.02,1869438.0,2038804.0,-98821.64,333576.25,333576.25
Jon Teske,2022,MEM,8,-13.2,-5.41,-18.6,-0.06,53176.0,57993.0,-316179.72,-316179.72,-316179.72
Hasheem Thabeet,2014,OKC,192,-8.0,-1.67,-9.66,-0.68,1200000.0,1522771.0,-1644079.64,-1644079.64,-1644079.64
Daniel Theis,2018,BOS,936,-1.75,2.07,0.32,1.47,815615.0,986612.0,5909252.37,5909252.37,5909252.37
Daniel Theis,2019,BOS,908,-1.05,-0.08,-1.13,0.75,1378242.0,1620659.0,3217701.06,4563476.72,4563476.72
Daniel Theis,2020,BOS,1566,-0.64,2.03,1.39,3.29,5000000.0,5784093.0,16042415.69,8389789.71,8389789.71
Daniel Theis,2021,BOS,1027,-0.74,2.33,1.59,2.27,5000000.0,5746983.0,12031671.75,10718302.35,9516039.86
Daniel Theis,2021,CHI,574,-2.64,0.45,-2.19,0.16,5000000.0,5746983.0,863118.56,10718302.35,9516039.86
Daniel Theis,2022,BOS,393,0.54,-0.22,0.33,0.61,8280351.0,9030530.0,3026620.1,9389202.18,7458911.99
Daniel Theis,2022,HOU,584,-6.0,0.67,-5.33,-0.77,8280351.0,9030530.0,-3796219.56,9389202.18,7458911.99
Brodric Thomas,2021,CLE,375,-2.75,1.55,-1.2,0.3,412202.0,473783.0,1569583.76,1757754.77,1757754.77
Brodric Thomas,2021,HOU,24,-6.98,7.08,0.1,0.04,412202.0,473783.0,188171.01,1757754.77,1757754.77
Brodric Thomas,2022,BOS,60,0.83,-3.45,-2.62,0.0,462629.0,504542.0,19229.69,888492.23,888492.23
Cam Thomas,2022,BRK,1176,-1.68,-2.51,-4.18,-0.86,2036280.0,2220762.0,-4220720.55,-4220720.55,-4220720.55
Isaiah Thomas,2014,SAC,2497,3.49,0.39,3.89,8.51,884293.0,1122146.0,20573078.17,20573078.17,20573078.17
Isaiah Thomas,2015,BOS,545,6.22,-2.79,3.43,1.72,7238606.0,8999125.0,4406730.28,15167233.23,15167233.23
Isaiah Thomas,2015,PHO,1181,3.7,-2.98,0.71,2.1,7238606.0,8999125.0,5354658.01,15167233.23,15167233.23
Isaiah Thomas,2016,BOS,2644,4.48,-0.94,3.54,8.56,6912869.0,8583541.0,24016847.05,18117104.5,18117104.5
Isaiah Thomas,2017,BOS,2569,8.34,-3.65,4.69,9.83,6587131.0,8098313.0,34839495.49,22872576.94,22297702.25
Isaiah Thomas,2018,CLE,406,-1.96,-3.0,-4.95,-0.46,6261394.0,7574125.0,-1851603.36,19507775.06,17771558.33
Isaiah Thomas,2018,LAL,456,1.96,-3.11,-1.15,0.38,6261394.0,7574125.0,1518586.01,19507775.06,17771558.33
Isaiah Thomas,2019,DEN,181,-4.45,-0.9,-5.35,-0.24,2029463.0,2386422.0,-1047606.8,11152957.11,14635030.81
Isaiah Thomas,2021,NOP,48,-7.42,2.62,-4.79,-0.05,159698.0,183556.0,-271371.45,-659489.12,12505544.77
Isaiah Thomas,2022,CHA,219,2.95,-1.94,1.01,0.42,910926.0,993452.0,2059255.55,213385.74,11029619.54
Isaiah Thomas,2022,DAL,13,-9.45,0.26,-9.19,-0.04,910926.0,993452.0,-201451.02,213385.74,11029619.54
